Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.159,-0.052246094,-0.245605469,0.984375,1.159667969,-0.610351563,-1.281738281,2.07E+08
192.168.43.159,-0.053222656,-0.240722656,0.985839844,0,-0.854492188,-0.48828125,2.07E+08
192.168.43.159,-0.065429688,-0.249511719,0.980957031,-0.732421875,-2.9296875,0.732421875,2.07E+08
192.168.43.159,-0.083007813,-0.261230469,0.980957031,-0.671386719,-4.516601563,1.708984375,2.07E+08
192.168.43.159,-0.093261719,-0.263671875,0.981445313,-0.427246094,-5.981445313,2.258300781,2.07E+08
192.168.43.159,-0.0859375,-0.260742188,0.98046875,0.244140625,-7.568359375,1.770019531,2.07E+08
192.168.43.159,-0.083984375,-0.263671875,0.978027344,0.48828125,-5.432128906,1.647949219,2.07E+08
192.168.43.159,-0.076171875,-0.2578125,0.979980469,0.9765625,-7.507324219,1.525878906,2.07E+08
192.168.43.159,-0.0625,-0.255371094,0.983398438,1.159667969,-9.033203125,2.258300781,2.07E+08
192.168.43.159,-0.057128906,-0.256835938,0.983398438,1.098632813,-9.155273438,2.868652344,2.07E+08
192.168.43.159,-0.076171875,-0.264648438,0.983886719,1.708984375,-10.7421875,2.563476563,2.07E+08
192.168.43.159,-0.077148438,-0.268554688,0.982910156,2.258300781,-12.02392578,2.624511719,2.07E+08
192.168.43.159,-0.073730469,-0.262207031,0.977050781,2.685546875,-12.63427734,2.685546875,2.07E+08
192.168.43.159,-0.057617188,-0.250976563,0.988769531,2.990722656,-13.18359375,2.258300781,2.07E+08
192.168.43.159,-0.035644531,-0.253417969,0.994628906,3.112792969,-13.42773438,1.770019531,2.07E+08
192.168.43.159,-0.035644531,-0.260253906,0.981933594,3.051757813,-12.39013672,1.46484375,2.07E+08
192.168.43.159,-0.043457031,-0.262695313,0.98828125,3.479003906,-13.18359375,1.831054688,2.07E+08
192.168.43.159,-0.045898438,-0.256835938,0.985839844,4.150390625,-14.77050781,2.746582031,2.07E+08
192.168.43.159,-0.03515625,-0.24609375,0.987792969,4.455566406,-14.22119141,2.807617188,2.08E+08
192.168.43.159,-0.015625,-0.244140625,0.9921875,4.028320313,-13.91601563,2.075195313,2.08E+08
192.168.43.159,-0.013671875,-0.25,0.991210938,3.601074219,-12.02392578,1.403808594,2.08E+08
192.168.43.159,-0.0078125,-0.24609375,0.9921875,4.028320313,-12.14599609,1.770019531,2.08E+08
192.168.43.159,-0.00390625,-0.240722656,0.997558594,3.662109375,-10.31494141,1.770019531,2.08E+08
192.168.43.159,0.001464844,-0.236328125,0.993652344,2.502441406,-9.216308594,0.48828125,2.08E+08
192.168.43.159,-4.88E-04,-0.245605469,0.9921875,1.831054688,-6.34765625,-0.305175781,2.08E+08
192.168.43.159,-0.009765625,-0.245605469,0.993652344,1.647949219,-6.713867188,-0.183105469,2.08E+08
192.168.43.159,-0.009277344,-0.234375,0.995117188,1.342773438,-7.751464844,-0.122070313,2.08E+08
192.168.43.159,-0.003417969,-0.232910156,0.998046875,0.366210938,-4.760742188,-0.854492188,2.08E+08
192.168.43.159,-0.006347656,-0.232910156,0.991210938,-0.122070313,-2.319335938,-1.892089844,2.08E+08
192.168.43.159,-0.01171875,-0.240722656,0.992675781,-0.183105469,-2.197265625,-2.197265625,2.08E+08
192.168.43.159,-0.015625,-0.239257813,0.987792969,0.122070313,-2.807617188,-1.770019531,2.08E+08
192.168.43.159,0.003417969,-0.234375,0.998046875,0.366210938,-2.319335938,-1.708984375,2.08E+08
192.168.43.159,-9.77E-04,-0.244628906,0.992675781,0.061035156,-0.854492188,-2.197265625,2.08E+08
192.168.43.159,-0.00390625,-0.252441406,0.984863281,0.305175781,-1.220703125,-1.953125,2.08E+08
192.168.43.159,-0.008789063,-0.244628906,0.985839844,1.220703125,-1.342773438,-1.708984375,2.08E+08
192.168.43.159,-0.006347656,-0.237304688,0.994140625,0.854492188,-1.708984375,-2.075195313,2.08E+08
192.168.43.159,0.008300781,-0.240234375,0.994628906,0.427246094,-2.624511719,-2.563476563,2.08E+08
192.168.43.159,0,-0.247558594,0.987304688,0.915527344,-0.244140625,-2.380371094,2.08E+08
192.168.43.159,-0.007324219,-0.243652344,0.987304688,1.037597656,-1.037597656,-1.953125,2.08E+08
192.168.43.159,0.006835938,-0.237792969,1.002441406,1.098632813,-2.197265625,-1.892089844,2.08E+08
192.168.43.159,-0.005371094,-0.245605469,0.987792969,0.9765625,-0.244140625,-2.746582031,2.08E+08
192.168.43.159,0.004394531,-0.244140625,0.987792969,1.098632813,0.061035156,-2.685546875,2.08E+08
192.168.43.159,0.008300781,-0.244628906,0.984863281,1.892089844,-0.366210938,-2.380371094,2.08E+08
192.168.43.159,0.012207031,-0.235839844,0.993652344,2.136230469,-0.122070313,-2.44140625,2.08E+08
192.168.43.159,0,-0.231933594,0.999511719,1.953125,0,-2.868652344,2.08E+08
192.168.43.159,0.013671875,-0.231933594,0.993652344,1.953125,1.037597656,-2.624511719,2.08E+08
192.168.43.159,0.0078125,-0.23046875,0.987304688,2.014160156,3.356933594,-1.770019531,2.08E+08
192.168.43.159,0.01171875,-0.226074219,0.994140625,2.075195313,2.9296875,-0.854492188,2.08E+08
192.168.43.159,-0.01171875,-0.225097656,0.995117188,2.075195313,2.807617188,-0.793457031,2.08E+08
192.168.43.159,-0.006347656,-0.227539063,1.008300781,1.220703125,2.624511719,-1.098632813,2.08E+08
192.168.43.159,-0.007324219,-0.233886719,0.997558594,0.915527344,4.39453125,-1.831054688,2.08E+08
192.168.43.159,0.006347656,-0.2265625,0.990234375,1.098632813,5.615234375,-1.831054688,2.08E+08
192.168.43.159,-0.00390625,-0.215332031,0.995605469,0.549316406,3.967285156,-1.770019531,2.08E+08
192.168.43.159,-0.007324219,-0.2265625,1.00390625,0.061035156,2.502441406,-1.281738281,2.08E+08
192.168.43.159,-0.027832031,-0.240234375,0.986816406,0.305175781,3.41796875,-0.793457031,2.08E+08
192.168.43.159,-0.019042969,-0.234863281,0.995605469,0.854492188,3.479003906,-0.9765625,2.08E+08
192.168.43.159,-0.012207031,-0.23046875,0.994140625,1.159667969,3.601074219,-1.46484375,2.08E+08
192.168.43.159,-0.009277344,-0.237792969,0.991699219,0.793457031,3.112792969,-1.831054688,2.08E+08
192.168.43.159,-0.014160156,-0.241210938,0.987792969,1.159667969,2.197265625,-1.403808594,2.08E+08
192.168.43.159,-0.00390625,-0.23828125,0.987304688,1.770019531,2.136230469,-1.159667969,2.08E+08
192.168.43.159,0,-0.237304688,0.985839844,1.953125,2.624511719,-1.403808594,2.08E+08
192.168.43.159,-0.01171875,-0.241699219,0.994140625,2.258300781,1.953125,-1.159667969,2.08E+08
192.168.43.159,-0.017089844,-0.244628906,0.990722656,2.746582031,0.854492188,-0.549316406,2.08E+08
192.168.43.159,0.001953125,-0.224121094,1.001953125,2.9296875,-0.183105469,-0.793457031,2.08E+08
192.168.43.159,0.012695313,-0.220703125,1.003417969,2.136230469,3.845214844,-2.197265625,2.08E+08
192.168.43.159,-0.001464844,-0.229492188,0.997558594,1.647949219,5.615234375,-2.624511719,2.08E+08
192.168.43.159,-0.022460938,-0.232910156,1.001953125,2.319335938,5.432128906,-1.46484375,2.08E+08
192.168.43.159,-0.019042969,-0.23046875,0.986816406,3.234863281,4.028320313,0,2.08E+08
192.168.43.159,-0.005859375,-0.219726563,1.0078125,3.356933594,5.004882813,-1.037597656,2.09E+08
192.168.43.159,-0.026367188,-0.216308594,1.006347656,2.075195313,8.117675781,-2.807617188,2.09E+08
192.168.43.159,-0.049316406,-0.237304688,0.977050781,1.037597656,6.286621094,-2.624511719,2.09E+08
192.168.43.159,-0.028808594,-0.234863281,0.979492188,1.342773438,1.586914063,-0.9765625,2.09E+08
192.168.43.159,-0.017578125,-0.221191406,0.994628906,1.708984375,0.732421875,-0.732421875,2.09E+08
192.168.43.159,-0.024902344,-0.220214844,0.991699219,0.854492188,0.244140625,-1.708984375,2.09E+08
192.168.43.159,-0.025878906,-0.215332031,0.990722656,0.061035156,-0.671386719,-2.258300781,2.09E+08
192.168.43.159,-0.038574219,-0.216308594,1.018554688,-0.305175781,-0.793457031,-2.502441406,2.09E+08
192.168.43.159,-0.0234375,-0.224609375,1.0078125,-0.549316406,-0.610351563,-2.319335938,2.09E+08
192.168.43.159,0.001464844,-0.216308594,1.005859375,-0.610351563,0.671386719,-2.075195313,2.09E+08
192.168.43.159,-0.004394531,-0.225097656,1.003417969,-0.671386719,2.563476563,-2.197265625,2.09E+08
192.168.43.159,-0.026855469,-0.231933594,0.979980469,-0.549316406,3.662109375,-2.136230469,2.09E+08
192.168.43.159,-0.00390625,-0.210449219,0.984375,-0.854492188,1.586914063,-1.586914063,2.09E+08
192.168.43.159,9.77E-04,-0.221679688,1.000488281,-1.892089844,2.624511719,-2.990722656,2.09E+08
192.168.43.159,-0.047363281,-0.229003906,0.997558594,-2.075195313,4.028320313,-3.41796875,2.09E+08
192.168.43.159,-0.058105469,-0.236328125,1.007324219,-1.892089844,1.46484375,-2.258300781,2.09E+08
192.168.43.159,-0.037109375,-0.245117188,0.998046875,-1.037597656,0.061035156,-1.037597656,2.09E+08
192.168.43.159,-0.023925781,-0.241210938,0.98828125,0.305175781,1.46484375,-0.854492188,2.09E+08
192.168.43.159,-0.021972656,-0.212402344,1.000488281,0.610351563,1.46484375,-1.342773438,2.09E+08
192.168.43.159,-0.0234375,-0.221679688,0.993164063,-0.48828125,-0.305175781,-1.403808594,2.09E+08
192.168.43.159,-0.032714844,-0.232910156,0.990234375,-0.793457031,-1.037597656,-1.159667969,2.09E+08
192.168.43.159,-0.0234375,-0.239257813,1.008300781,-0.610351563,-1.46484375,-0.549316406,2.09E+08
192.168.43.159,-0.009765625,-0.227539063,0.995605469,0.061035156,1.159667969,-0.854492188,2.09E+08
192.168.43.159,0.002441406,-0.219238281,0.988769531,-0.366210938,2.685546875,-1.220703125,2.09E+08
192.168.43.159,-0.009277344,-0.232910156,0.994140625,-0.854492188,1.831054688,-0.732421875,2.09E+08
192.168.43.159,-0.03515625,-0.241699219,1.000976563,-0.244140625,1.403808594,0,2.09E+08
192.168.43.159,-0.03125,-0.232421875,0.994628906,0.183105469,1.281738281,0.244140625,2.09E+08
192.168.43.159,-0.024414063,-0.22265625,0.998535156,-0.427246094,2.075195313,-0.610351563,2.09E+08
192.168.43.159,-0.0390625,-0.240722656,0.996582031,-0.915527344,2.075195313,-1.220703125,2.09E+08
192.168.43.159,-0.050292969,-0.251464844,0.990722656,0.061035156,0.48828125,-0.48828125,2.09E+08
192.168.43.159,-0.037597656,-0.235839844,0.990234375,1.220703125,-0.854492188,0.244140625,2.09E+08
192.168.43.159,-0.021972656,-0.224609375,0.999023438,0.9765625,-0.427246094,-0.244140625,2.09E+08
192.168.43.159,-0.016601563,-0.233398438,0.993164063,0.427246094,0.183105469,-0.732421875,2.09E+08
192.168.43.159,-0.027832031,-0.234375,0.991699219,0.732421875,-1.342773438,-0.122070313,2.09E+08
192.168.43.159,-0.035644531,-0.232421875,0.99609375,0.732421875,-2.807617188,0.183105469,2.09E+08
192.168.43.159,-0.032226563,-0.237792969,1.00390625,0.305175781,-1.953125,-0.427246094,2.09E+08
192.168.43.159,-0.020507813,-0.23828125,0.989746094,0.427246094,-1.098632813,-0.793457031,2.09E+08
192.168.43.159,-0.010742188,-0.224121094,0.996582031,0.793457031,-1.159667969,-0.48828125,2.09E+08
192.168.43.159,-0.026367188,-0.222167969,1.002929688,0.427246094,-1.586914063,-0.366210938,2.09E+08
192.168.43.159,-0.042480469,-0.232910156,0.9921875,-0.122070313,-2.380371094,-0.122070313,2.09E+08
192.168.43.159,-0.039550781,-0.232910156,0.991699219,0,-2.685546875,-0.305175781,2.09E+08
192.168.43.159,-0.0234375,-0.230957031,1.0078125,-0.244140625,-2.136230469,-1.037597656,2.09E+08
192.168.43.159,-0.015136719,-0.234863281,1.002441406,-0.183105469,-0.671386719,-1.46484375,2.09E+08
192.168.43.159,-0.013183594,-0.234375,1.005859375,0.122070313,1.403808594,-1.770019531,2.09E+08
192.168.43.159,-0.021972656,-0.229492188,1.005371094,0.427246094,3.662109375,-2.075195313,2.09E+08
192.168.43.159,-0.025390625,-0.228027344,0.993164063,0.427246094,5.065917969,-2.44140625,2.09E+08
192.168.43.159,-0.025390625,-0.23046875,0.9921875,0.183105469,5.065917969,-2.9296875,2.09E+08
192.168.43.159,-0.024902344,-0.236816406,1.001464844,0.061035156,5.981445313,-3.723144531,2.09E+08
192.168.43.159,-0.024414063,-0.233398438,1.014160156,-0.305175781,8.178710938,-4.577636719,2.09E+08
192.168.43.159,-0.021972656,-0.233398438,1.008300781,-0.427246094,10.92529297,-5.249023438,2.09E+08
192.168.43.159,-0.027832031,-0.233398438,0.996582031,-0.244140625,12.87841797,-5.249023438,2.10E+08
192.168.43.159,-0.043945313,-0.235351563,0.993652344,-0.48828125,12.6953125,-4.821777344,2.10E+08
192.168.43.159,-0.040527344,-0.236328125,0.994628906,-1.281738281,11.29150391,-4.8828125,2.10E+08
192.168.43.159,-0.050292969,-0.239746094,0.972167969,-1.708984375,9.094238281,-4.943847656,2.10E+08
192.168.43.159,-0.100097656,-0.246582031,0.946777344,-2.075195313,3.234863281,-4.39453125,2.10E+08
192.168.43.159,-0.062988281,-0.263671875,0.986328125,-4.028320313,-9.460449219,-1.46484375,2.10E+08
192.168.43.159,0.002929688,-0.249511719,1.004394531,-1.708984375,-11.90185547,-0.305175781,2.10E+08
192.168.43.159,9.77E-04,-0.234375,0.998046875,-0.061035156,-7.507324219,-1.403808594,2.10E+08
192.168.43.159,-0.01953125,-0.230957031,0.995117188,0.061035156,-5.676269531,-1.525878906,2.10E+08
192.168.43.159,-0.012207031,-0.237792969,0.982910156,-0.061035156,-6.164550781,-0.549316406,2.10E+08
192.168.43.159,-0.008789063,-0.245117188,0.984863281,0,-5.310058594,-0.549316406,2.10E+08
192.168.43.159,-0.012207031,-0.249511719,0.99609375,0.183105469,-3.784179688,-1.098632813,2.10E+08
192.168.43.159,-0.018066406,-0.25390625,0.989746094,-0.244140625,-2.624511719,-0.9765625,2.10E+08
192.168.43.159,-0.021972656,-0.259277344,0.9765625,-0.366210938,-3.234863281,-0.48828125,2.10E+08
192.168.43.159,-0.028320313,-0.245605469,0.984863281,0.366210938,-3.356933594,-0.061035156,2.10E+08
192.168.43.159,-0.009277344,-0.237304688,0.98828125,0.061035156,-4.516601563,0.183105469,2.10E+08
192.168.43.159,-0.001464844,-0.248046875,0.981933594,-0.305175781,-4.150390625,-0.244140625,2.10E+08
192.168.43.159,-0.001953125,-0.259765625,0.983886719,0.122070313,-3.601074219,-0.48828125,2.10E+08
192.168.43.159,0.001953125,-0.260253906,0.98828125,0.610351563,-2.685546875,0.122070313,2.10E+08
192.168.43.159,-0.006835938,-0.260742188,0.979492188,0.305175781,-2.075195313,0.183105469,2.10E+08
192.168.43.159,-0.013671875,-0.268066406,0.973632813,0.793457031,-1.770019531,0.183105469,2.10E+08
192.168.43.159,-0.012695313,-0.25390625,0.983398438,1.770019531,-2.075195313,0.854492188,2.10E+08
192.168.43.159,-0.01171875,-0.250976563,0.985839844,2.014160156,-3.295898438,1.403808594,2.10E+08
192.168.43.159,-0.001464844,-0.244628906,0.998535156,1.892089844,-3.845214844,1.953125,2.10E+08
192.168.43.159,-0.00390625,-0.237304688,0.993164063,1.46484375,-3.540039063,2.624511719,2.10E+08
192.168.43.159,-0.006835938,-0.234863281,0.993652344,0.9765625,-3.234863281,2.624511719,2.10E+08
192.168.43.159,-0.0078125,-0.237792969,0.998535156,0.244140625,-2.44140625,1.525878906,2.10E+08
192.168.43.159,-0.005371094,-0.238769531,0.993164063,-0.122070313,-1.770019531,0.793457031,2.10E+08
192.168.43.159,-0.009277344,-0.246582031,0.991210938,-0.610351563,-1.953125,0.732421875,2.10E+08
192.168.43.159,-0.002929688,-0.252929688,0.989746094,-0.671386719,-2.990722656,1.342773438,2.10E+08
192.168.43.159,-0.003417969,-0.244140625,0.986328125,-0.366210938,-3.41796875,2.197265625,2.10E+08
192.168.43.159,-0.005371094,-0.241699219,0.989746094,-0.427246094,-3.845214844,2.502441406,2.10E+08
192.168.43.159,-0.006347656,-0.249023438,0.982910156,-0.610351563,-4.028320313,2.014160156,2.10E+08
192.168.43.159,0.002441406,-0.253417969,0.995117188,-0.854492188,-3.845214844,1.586914063,2.10E+08
192.168.43.159,0.001953125,-0.248535156,0.99609375,-0.732421875,-2.136230469,0.793457031,2.10E+08
192.168.43.159,0.002441406,-0.243164063,0.991210938,-0.793457031,-2.319335938,0.671386719,2.10E+08
192.168.43.159,0.009765625,-0.241699219,0.989746094,-0.793457031,-2.380371094,1.098632813,2.10E+08
192.168.43.159,0.017089844,-0.252929688,0.989257813,-0.9765625,-2.624511719,1.403808594,2.10E+08
192.168.43.159,0.010253906,-0.249511719,0.991699219,-0.793457031,-2.197265625,1.647949219,2.10E+08
192.168.43.159,-9.77E-04,-0.252929688,0.990234375,-0.610351563,-1.770019531,1.525878906,2.10E+08
192.168.43.159,-0.009765625,-0.26171875,0.986328125,-0.183105469,-1.892089844,1.281738281,2.10E+08
192.168.43.159,-0.005859375,-0.254882813,0.986816406,0.183105469,-2.197265625,1.220703125,2.10E+08
192.168.43.159,-0.005859375,-0.2578125,0.989257813,0.061035156,-2.746582031,0.610351563,2.10E+08
192.168.43.159,0.001464844,-0.256347656,0.984863281,0.427246094,-3.295898438,0.366210938,2.10E+08
192.168.43.159,0.0078125,-0.264648438,0.986328125,0.244140625,-3.662109375,0.427246094,2.10E+08
192.168.43.159,0.005859375,-0.260742188,0.987792969,0.244140625,-3.173828125,0.244140625,2.10E+08
192.168.43.159,0.002441406,-0.257324219,0.984375,0.366210938,-2.685546875,0.244140625,2.10E+08
192.168.43.159,9.77E-04,-0.260742188,0.982910156,0.366210938,-2.319335938,0.183105469,2.10E+08
192.168.43.159,0.003417969,-0.262207031,0.991210938,-0.061035156,-2.136230469,0.061035156,2.10E+08
192.168.43.159,0.008300781,-0.253417969,0.990234375,-0.549316406,-1.342773438,-0.549316406,2.11E+08
192.168.43.159,0.005371094,-0.249023438,0.989257813,-0.854492188,-1.953125,-0.549316406,2.11E+08
192.168.43.159,0.015625,-0.252441406,0.987304688,-0.48828125,-2.807617188,-0.244140625,2.11E+08
192.168.43.159,0.0234375,-0.249511719,0.990234375,-0.244140625,-2.685546875,-0.244140625,2.11E+08
192.168.43.159,0.022460938,-0.248046875,0.989746094,-0.48828125,-2.44140625,-0.427246094,2.11E+08
192.168.43.159,0.017089844,-0.248535156,0.989257813,-0.183105469,-3.173828125,-0.183105469,2.11E+08
192.168.43.159,0.01171875,-0.249511719,0.995117188,-0.122070313,-3.845214844,0,2.11E+08
192.168.43.159,9.77E-04,-0.250976563,0.992675781,-0.122070313,-4.211425781,0,2.11E+08
192.168.43.159,-0.002441406,-0.250488281,0.994140625,-0.366210938,-4.821777344,-0.793457031,2.11E+08
192.168.43.159,0,-0.249511719,1.001953125,-0.610351563,-5.859375,-1.220703125,2.11E+08
192.168.43.159,-0.006347656,-0.255859375,0.98828125,-0.732421875,-6.469726563,-1.892089844,2.11E+08
192.168.43.159,-0.002441406,-0.259277344,0.983398438,-0.366210938,-7.446289063,-2.502441406,2.11E+08
192.168.43.159,0.014648438,-0.261230469,0.983886719,-0.366210938,-8.422851563,-2.807617188,2.11E+08
192.168.43.159,0.036621094,-0.287109375,0.978027344,-0.610351563,-9.27734375,-3.234863281,2.11E+08
192.168.43.159,0.063476563,-0.257324219,0.979980469,-0.915527344,-8.605957031,-1.403808594,2.11E+08
192.168.43.159,0.063964844,-0.258789063,0.985351563,-1.037597656,-7.385253906,-2.685546875,2.11E+08
192.168.43.159,0.069824219,-0.261230469,0.985351563,-0.915527344,-6.34765625,-3.479003906,2.11E+08
192.168.43.159,0.059570313,-0.256347656,0.982421875,-0.427246094,-4.821777344,-3.173828125,2.11E+08
